REF_DATE,GEO,"Highest certificate, diploma or degree (16)",Labour force status (8),VALUE
2021,Yukon,Master's degree,Unemployed,75.0
2021,Yukon,Master's degree,Not in the labour force,420.0
2021,Yukon,Master's degree,Participation rate,82.4
2021,Yukon,Master's degree,Employment rate,79.5
2021,Yukon,Master's degree,Unemployment rate,3.8
2021,Yukon,Earned doctorate,Total - Labour force status,245.0
2021,Yukon,Earned doctorate,In the labour force,195.0
2021,Yukon,Earned doctorate,Employed,195.0
2021,Yukon,Earned doctorate,Not in the labour force,55.0
2021,Yukon,Earned doctorate,Participation rate,79.6
2021,Yukon,Earned doctorate,Employment rate,79.6
2021,Yukon,Earned doctorate,Unemployment rate,0.0
2021,Northwest Territories,"Total - Highest certificate, diploma or degree",Total - Labour force status,31910.0
2021,Northwest Territories,"Total - Highest certificate, diploma or degree",In the labour force,22555.0
2021,Northwest Territories,"Total - Highest certificate, diploma or degree",Employed,20600.0
2021,Northwest Territories,"Total - Highest certificate, diploma or degree",Unemployed,1950.0
2021,Northwest Territories,"Total - Highest certificate, diploma or degree",Not in the labour force,9360.0
2021,Northwest Territories,"Total - Highest certificate, diploma or degree",Participation rate,70.7
2021,Northwest Territories,"Total - Highest certificate, diploma or degree",Employment rate,64.6
2021,Northwest Territories,"Total - Highest certificate, diploma or degree",Unemployment rate,8.6
2021,Northwest Territories,"No certificate, diploma or degree",Total - Labour force status,8260.0
2021,Northwest Territories,"No certificate, diploma or degree",In the labour force,3810.0
2021,Northwest Territories,"No certificate, diploma or degree",Employed,3015.0
2021,Northwest Territories,"No certificate, diploma or degree",Unemployed,800.0
2021,Northwest Territories,"No certificate, diploma or degree",Not in the labour force,4450.0
2021,Northwest Territories,"No certificate, diploma or degree",Participation rate,46.1
2021,Northwest Territories,"No certificate, diploma or degree",Employment rate,36.5
2021,Northwest Territories,"No certificate, diploma or degree",Unemployment rate,21.0
2021,Northwest Territories,High (secondary) school diploma or equivalency certificate,Total - Labour force status,7740.0
2021,Northwest Territories,High (secondary) school diploma or equivalency certificate,In the labour force,5670.0
2021,Northwest Territories,High (secondary) school diploma or equivalency certificate,Employed,5080.0
2021,Northwest Territories,High (secondary) school diploma or equivalency certificate,Unemployed,595.0
2021,Northwest Territories,High (secondary) school diploma or equivalency certificate,Not in the labour force,2070.0
2021,Northwest Territories,High (secondary) school diploma or equivalency certificate,Participation rate,73.3
2021,Northwest Territories,High (secondary) school diploma or equivalency certificate,Employment rate,65.6
2021,Northwest Territories,High (secondary) school diploma or equivalency certificate,Unemployment rate,10.5
2021,Northwest Territories,"Postsecondary certificate, diploma or degree",Total - Labour force status,15910.0
2021,Northwest Territories,"Postsecondary certificate, diploma or degree",In the labour force,13070.0
2021,Northwest Territories,"Postsecondary certificate, diploma or degree",Employed,12510.0
2021,Northwest Territories,"Postsecondary certificate, diploma or degree",Unemployed,565.0
2021,Northwest Territories,"Postsecondary certificate, diploma or degree",Not in the labour force,2840.0
2021,Northwest Territories,"Postsecondary certificate, diploma or degree",Participation rate,82.1
2021,Northwest Territories,"Postsecondary certificate, diploma or degree",Employment rate,78.6
2021,Northwest Territories,"Postsecondary certificate, diploma or degree",Unemployment rate,4.3
2021,Northwest Territories,Postsecondary certificate or diploma below bachelor level,Total - Labour force status,8840.0
2021,Northwest Territories,Postsecondary certificate or diploma below bachelor level,In the labour force,6985.0
2021,Northwest Territories,Postsecondary certificate or diploma below bachelor level,Employed,6540.0
2021,Northwest Territories,Postsecondary certificate or diploma below bachelor level,Unemployed,440.0
2021,Northwest Territories,Postsecondary certificate or diploma below bachelor level,Not in the labour force,1860.0
2021,Northwest Territories,Postsecondary certificate or diploma below bachelor level,Participation rate,79.0
2021,Northwest Territories,Postsecondary certificate or diploma below bachelor level,Employment rate,74.0
2021,Northwest Territories,Postsecondary certificate or diploma below bachelor level,Unemployment rate,6.3
2021,Northwest Territories,Apprenticeship or trades certificate or diploma,Total - Labour force status,2670.0
2021,Northwest Territories,Apprenticeship or trades certificate or diploma,In the labour force,1955.0
2021,Northwest Territories,Apprenticeship or trades certificate or diploma,Employed,1770.0
2021,Northwest Territories,Apprenticeship or trades certificate or diploma,Unemployed,185.0
2021,Northwest Territories,Apprenticeship or trades certificate or diploma,Not in the labour force,715.0
2021,Northwest Territories,Apprenticeship or trades certificate or diploma,Participation rate,73.2
2021,Northwest Territories,Apprenticeship or trades certificate or diploma,Employment rate,66.3
2021,Northwest Territories,Apprenticeship or trades certificate or diploma,Unemployment rate,9.5
2021,Northwest Territories,Non-apprenticeship trades certificate or diploma,Total - Labour force status,1265.0
2021,Northwest Territories,Non-apprenticeship trades certificate or diploma,In the labour force,885.0
2021,Northwest Territories,Non-apprenticeship trades certificate or diploma,Employed,785.0
2021,Northwest Territories,Non-apprenticeship trades certificate or diploma,Unemployed,110.0
2021,Northwest Territories,Non-apprenticeship trades certificate or diploma,Not in the labour force,380.0
2021,Northwest Territories,Non-apprenticeship trades certificate or diploma,Participation rate,70.0
2021,Northwest Territories,Non-apprenticeship trades certificate or diploma,Employment rate,62.1
2021,Northwest Territories,Non-apprenticeship trades certificate or diploma,Unemployment rate,12.4
2021,Northwest Territories,Apprenticeship certificate,Total - Labour force status,1400.0
2021,Northwest Territories,Apprenticeship certificate,In the labour force,1060.0
2021,Northwest Territories,Apprenticeship certificate,Employed,985.0
2021,Northwest Territories,Apprenticeship certificate,Unemployed,80.0
2021,Northwest Territories,Apprenticeship certificate,Not in the labour force,335.0
2021,Northwest Territories,Apprenticeship certificate,Participation rate,75.7
2021,Northwest Territories,Apprenticeship certificate,Employment rate,70.4
2021,Northwest Territories,Apprenticeship certificate,Unemployment rate,7.5
2021,Northwest Territories,"College, CEGEP or other non-university certificate or diploma",Total - Labour force status,5270.0
2021,Northwest Territories,"College, CEGEP or other non-university certificate or diploma",In the labour force,4285.0
2021,Northwest Territories,"College, CEGEP or other non-university certificate or diploma",Employed,4075.0
2021,Northwest Territories,"College, CEGEP or other non-university certificate or diploma",Unemployed,220.0
2021,Northwest Territories,"College, CEGEP or other non-university certificate or diploma",Not in the labour force,985.0
2021,Northwest Territories,"College, CEGEP or other non-university certificate or diploma",Participation rate,81.3
2021,Northwest Territories,"College, CEGEP or other non-university certificate or diploma",Employment rate,77.3
2021,Northwest Territories,"College, CEGEP or other non-university certificate or diploma",Unemployment rate,5.1
2021,Northwest Territories,University certificate or diploma below bachelor level,Total - Labour force status,900.0
2021,Northwest Territories,University certificate or diploma below bachelor level,In the labour force,745.0
2021,Northwest Territories,University certificate or diploma below bachelor level,Employed,700.0
2021,Northwest Territories,University certificate or diploma below bachelor level,Unemployed,40.0
2021,Northwest Territories,University certificate or diploma below bachelor level,Not in the labour force,160.0
2021,Northwest Territories,University certificate or diploma below bachelor level,Participation rate,82.8
2021,Northwest Territories,University certificate or diploma below bachelor level,Employment rate,77.8
2021,Northwest Territories,University certificate or diploma below bachelor level,Unemployment rate,5.4
2021,Northwest Territories,Bachelor’s degree or higher,Total - Labour force status,7070.0
2021,Northwest Territories,Bachelor’s degree or higher,In the labour force,6085.0
2021,Northwest Territories,Bachelor’s degree or higher,Employed,5965.0
2021,Northwest Territories,Bachelor’s degree or higher,Unemployed,120.0
2021,Northwest Territories,Bachelor’s degree or higher,Not in the labour force,985.0
2021,Northwest Territories,Bachelor’s degree or higher,Participation rate,86.1
2021,Northwest Territories,Bachelor’s degree or higher,Employment rate,84.4
2021,Northwest Territories,Bachelor’s degree or higher,Unemployment rate,2.0
2021,Northwest Territories,Bachelor's degree,Total - Labour force status,4665.0
2021,Northwest Territories,Bachelor's degree,In the labour force,3935.0
2021,Northwest Territories,Bachelor's degree,Employed,3870.0
2021,Northwest Territories,Bachelor's degree,Unemployed,60.0
2021,Northwest Territories,Bachelor's degree,Not in the labour force,730.0
2021,Northwest Territories,Bachelor's degree,Participation rate,84.4
2021,Northwest Territories,Bachelor's degree,Employment rate,83.0
2021,Northwest Territories,Bachelor's degree,Unemployment rate,1.5
2021,Northwest Territories,University certificate or diploma above bachelor level,Total - Labour force status,430.0
2021,Northwest Territories,University certificate or diploma above bachelor level,In the labour force,370.0
2021,Northwest Territories,University certificate or diploma above bachelor level,Employed,360.0
2021,Northwest Territories,University certificate or diploma above bachelor level,Unemployed,10.0
2021,Northwest Territories,University certificate or diploma above bachelor level,Not in the labour force,65.0
2021,Northwest Territories,University certificate or diploma above bachelor level,Participation rate,86.0
2021,Northwest Territories,University certificate or diploma above bachelor level,Employment rate,83.7
2021,Northwest Territories,University certificate or diploma above bachelor level,Unemployment rate,2.7
2021,Northwest Territories,"Degree in medicine, dentistry, veterinary medicine or optometry",Total - Labour force status,120.0
2021,Northwest Territories,"Degree in medicine, dentistry, veterinary medicine or optometry",In the labour force,100.0
2021,Northwest Territories,"Degree in medicine, dentistry, veterinary medicine or optometry",Employed,90.0
2021,Northwest Territories,"Degree in medicine, dentistry, veterinary medicine or optometry",Not in the labour force,20.0
2021,Northwest Territories,"Degree in medicine, dentistry, veterinary medicine or optometry",Participation rate,83.3
2021,Northwest Territories,"Degree in medicine, dentistry, veterinary medicine or optometry",Employment rate,75.0
2021,Northwest Territories,"Degree in medicine, dentistry, veterinary medicine or optometry",Unemployment rate,0.0
2021,Northwest Territories,Master's degree,Total - Labour force status,1750.0
2021,Northwest Territories,Master's degree,In the labour force,1590.0
2021,Northwest Territories,Master's degree,Employed,1545.0
2021,Northwest Territories,Master's degree,Unemployed,45.0
2021,Northwest Territories,Master's degree,Not in the labour force,160.0
2021,Northwest Territories,Master's degree,Participation rate,90.9
2021,Northwest Territories,Master's degree,Employment rate,88.3
2021,Northwest Territories,Master's degree,Unemployment rate,2.8
2021,Northwest Territories,Earned doctorate,Total - Labour force status,105.0
2021,Northwest Territories,Earned doctorate,In the labour force,95.0
2021,Northwest Territories,Earned doctorate,Employed,95.0
2021,Northwest Territories,Earned doctorate,Not in the labour force,15.0
2021,Northwest Territories,Earned doctorate,Participation rate,90.5
2021,Northwest Territories,Earned doctorate,Employment rate,90.5
2021,Northwest Territories,Earned doctorate,Unemployment rate,0.0
2021,Nunavut,"Total - Highest certificate, diploma or degree",Total - Labour force status,24535.0
2021,Nunavut,"Total - Highest certificate, diploma or degree",In the labour force,14380.0
2021,Nunavut,"Total - Highest certificate, diploma or degree",Employed,11945.0
2021,Nunavut,"Total - Highest certificate, diploma or degree",Unemployed,2435.0
2021,Nunavut,"Total - Highest certificate, diploma or degree",Not in the labour force,10155.0
2021,Nunavut,"Total - Highest certificate, diploma or degree",Participation rate,58.6
2021,Nunavut,"Total - Highest certificate, diploma or degree",Employment rate,48.7
2021,Nunavut,"Total - Highest certificate, diploma or degree",Unemployment rate,16.9
2021,Nunavut,"No certificate, diploma or degree",Total - Labour force status,12740.0
2021,Nunavut,"No certificate, diploma or degree",In the labour force,5220.0
2021,Nunavut,"No certificate, diploma or degree",Employed,3770.0
2021,Nunavut,"No certificate, diploma or degree",Unemployed,1450.0
2021,Nunavut,"No certificate, diploma or degree",Not in the labour force,7520.0
2021,Nunavut,"No certificate, diploma or degree",Participation rate,41.0
2021,Nunavut,"No certificate, diploma or degree",Employment rate,29.6
2021,Nunavut,"No certificate, diploma or degree",Unemployment rate,27.8
2021,Nunavut,High (secondary) school diploma or equivalency certificate,Total - Labour force status,4540.0
2021,Nunavut,High (secondary) school diploma or equivalency certificate,In the labour force,3115.0
2021,Nunavut,High (secondary) school diploma or equivalency certificate,Employed,2610.0
2021,Nunavut,High (secondary) school diploma or equivalency certificate,Unemployed,505.0
2021,Nunavut,High (secondary) school diploma or equivalency certificate,Not in the labour force,1425.0
2021,Nunavut,High (secondary) school diploma or equivalency certificate,Participation rate,68.6
2021,Nunavut,High (secondary) school diploma or equivalency certificate,Employment rate,57.5
2021,Nunavut,High (secondary) school diploma or equivalency certificate,Unemployment rate,16.2
2021,Nunavut,"Postsecondary certificate, diploma or degree",Total - Labour force status,7255.0
2021,Nunavut,"Postsecondary certificate, diploma or degree",In the labour force,6045.0
2021,Nunavut,"Postsecondary certificate, diploma or degree",Employed,5570.0
2021,Nunavut,"Postsecondary certificate, diploma or degree",Unemployed,480.0
2021,Nunavut,"Postsecondary certificate, diploma or degree",Not in the labour force,1210.0
2021,Nunavut,"Postsecondary certificate, diploma or degree",Participation rate,83.3
2021,Nunavut,"Postsecondary certificate, diploma or degree",Employment rate,76.8
2021,Nunavut,"Postsecondary certificate, diploma or degree",Unemployment rate,7.9
2021,Nunavut,Postsecondary certificate or diploma below bachelor level,Total - Labour force status,4655.0
2021,Nunavut,Postsecondary certificate or diploma below bachelor level,In the labour force,3650.0
2021,Nunavut,Postsecondary certificate or diploma below bachelor level,Employed,3220.0
2021,Nunavut,Postsecondary certificate or diploma below bachelor level,Unemployed,435.0
2021,Nunavut,Postsecondary certificate or diploma below bachelor level,Not in the labour force,1005.0
2021,Nunavut,Postsecondary certificate or diploma below bachelor level,Participation rate,78.4
2021,Nunavut,Postsecondary certificate or diploma below bachelor level,Employment rate,69.2
2021,Nunavut,Postsecondary certificate or diploma below bachelor level,Unemployment rate,11.9
2021,Nunavut,Apprenticeship or trades certificate or diploma,Total - Labour force status,1240.0
2021,Nunavut,Apprenticeship or trades certificate or diploma,In the labour force,915.0
2021,Nunavut,Apprenticeship or trades certificate or diploma,Employed,775.0
2021,Nunavut,Apprenticeship or trades certificate or diploma,Unemployed,145.0
2021,Nunavut,Apprenticeship or trades certificate or diploma,Not in the labour force,325.0
2021,Nunavut,Apprenticeship or trades certificate or diploma,Participation rate,73.8
2021,Nunavut,Apprenticeship or trades certificate or diploma,Employment rate,62.5
2021,Nunavut,Apprenticeship or trades certificate or diploma,Unemployment rate,15.8
2021,Nunavut,Non-apprenticeship trades certificate or diploma,Total - Labour force status,690.0
2021,Nunavut,Non-apprenticeship trades certificate or diploma,In the labour force,485.0
2021,Nunavut,Non-apprenticeship trades certificate or diploma,Employed,395.0
2021,Nunavut,Non-apprenticeship trades certificate or diploma,Unemployed,90.0
2021,Nunavut,Non-apprenticeship trades certificate or diploma,Not in the labour force,205.0
2021,Nunavut,Non-apprenticeship trades certificate or diploma,Participation rate,70.3
2021,Nunavut,Non-apprenticeship trades certificate or diploma,Employment rate,57.2
2021,Nunavut,Non-apprenticeship trades certificate or diploma,Unemployment rate,18.6
2021,Nunavut,Apprenticeship certificate,Total - Labour force status,550.0
2021,Nunavut,Apprenticeship certificate,In the labour force,430.0
2021,Nunavut,Apprenticeship certificate,Employed,375.0
2021,Nunavut,Apprenticeship certificate,Unemployed,55.0
2021,Nunavut,Apprenticeship certificate,Not in the labour force,120.0
2021,Nunavut,Apprenticeship certificate,Participation rate,78.2
2021,Nunavut,Apprenticeship certificate,Employment rate,68.2
2021,Nunavut,Apprenticeship certificate,Unemployment rate,12.8
2021,Nunavut,"College, CEGEP or other non-university certificate or diploma",Total - Labour force status,3080.0
2021,Nunavut,"College, CEGEP or other non-university certificate or diploma",In the labour force,2450.0
2021,Nunavut,"College, CEGEP or other non-university certificate or diploma",Employed,2170.0
2021,Nunavut,"College, CEGEP or other non-university certificate or diploma",Unemployed,280.0
2021,Nunavut,"College, CEGEP or other non-university certificate or diploma",Not in the labour force,630.0
2021,Nunavut,"College, CEGEP or other non-university certificate or diploma",Participation rate,79.5
2021,Nunavut,"College, CEGEP or other non-university certificate or diploma",Employment rate,70.5
2021,Nunavut,"College, CEGEP or other non-university certificate or diploma",Unemployment rate,11.4
2021,Nunavut,University certificate or diploma below bachelor level,Total - Labour force status,335.0
2021,Nunavut,University certificate or diploma below bachelor level,In the labour force,285.0
2021,Nunavut,University certificate or diploma below bachelor level,Employed,275.0
2021,Nunavut,University certificate or diploma below bachelor level,Unemployed,10.0
2021,Nunavut,University certificate or diploma below bachelor level,Not in the labour force,50.0
2021,Nunavut,University certificate or diploma below bachelor level,Participation rate,85.1
2021,Nunavut,University certificate or diploma below bachelor level,Employment rate,82.1
2021,Nunavut,University certificate or diploma below bachelor level,Unemployment rate,3.5
2021,Nunavut,Bachelor’s degree or higher,Total - Labour force status,2605.0
2021,Nunavut,Bachelor’s degree or higher,In the labour force,2400.0
2021,Nunavut,Bachelor’s degree or higher,Employed,2350.0
2021,Nunavut,Bachelor’s degree or higher,Unemployed,50.0
2021,Nunavut,Bachelor’s degree or higher,Not in the labour force,205.0
2021,Nunavut,Bachelor’s degree or higher,Participation rate,92.1
2021,Nunavut,Bachelor’s degree or higher,Employment rate,90.2
2021,Nunavut,Bachelor’s degree or higher,Unemployment rate,2.1
2021,Nunavut,Bachelor's degree,Total - Labour force status,1635.0
2021,Nunavut,Bachelor's degree,In the labour force,1500.0
2021,Nunavut,Bachelor's degree,Employed,1465.0
2021,Nunavut,Bachelor's degree,Unemployed,35.0
2021,Nunavut,Bachelor's degree,Not in the labour force,140.0
2021,Nunavut,Bachelor's degree,Participation rate,91.7
2021,Nunavut,Bachelor's degree,Employment rate,89.6
2021,Nunavut,Bachelor's degree,Unemployment rate,2.3
2021,Nunavut,University certificate or diploma above bachelor level,Total - Labour force status,170.0
2021,Nunavut,University certificate or diploma above bachelor level,In the labour force,150.0
2021,Nunavut,University certificate or diploma above bachelor level,Employed,145.0
2021,Nunavut,University certificate or diploma above bachelor level,Unemployed,10.0
2021,Nunavut,University certificate or diploma above bachelor level,Not in the labour force,15.0
2021,Nunavut,University certificate or diploma above bachelor level,Participation rate,88.2
2021,Nunavut,University certificate or diploma above bachelor level,Employment rate,85.3
2021,Nunavut,University certificate or diploma above bachelor level,Unemployment rate,6.7
2021,Nunavut,"Degree in medicine, dentistry, veterinary medicine or optometry",Total - Labour force status,35.0
2021,Nunavut,"Degree in medicine, dentistry, veterinary medicine or optometry",In the labour force,35.0
2021,Nunavut,"Degree in medicine, dentistry, veterinary medicine or optometry",Employed,30.0
2021,Nunavut,"Degree in medicine, dentistry, veterinary medicine or optometry",Participation rate,100.0
2021,Nunavut,"Degree in medicine, dentistry, veterinary medicine or optometry",Employment rate,85.7
2021,Nunavut,"Degree in medicine, dentistry, veterinary medicine or optometry",Unemployment rate,0.0
2021,Nunavut,Master's degree,Total - Labour force status,715.0
2021,Nunavut,Master's degree,In the labour force,670.0
2021,Nunavut,Master's degree,Employed,665.0
2021,Nunavut,Master's degree,Not in the labour force,50.0
2021,Nunavut,Master's degree,Participation rate,93.7
2021,Nunavut,Master's degree,Employment rate,93.0
2021,Nunavut,Master's degree,Unemployment rate,0.0
2021,Nunavut,Earned doctorate,Total - Labour force status,55.0
2021,Nunavut,Earned doctorate,In the labour force,50.0
2021,Nunavut,Earned doctorate,Employed,50.0
2021,Nunavut,Earned doctorate,Participation rate,90.9
2021,Nunavut,Earned doctorate,Employment rate,90.9
2021,Nunavut,Earned doctorate,Unemployment rate,0.0
