REF_DATE,GEO,"Highest certificate, diploma or degree (16)",Major field of study - Classification of Instructional Programs (CIP) 2021 (14),Employment income statistics (7),VALUE
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Median wages, salaries and commissions ($)",32800.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Average wages, salaries and commissions ($)",46040.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","No postsecondary certificate, diploma or degree",Total - Employment income statistics,208565.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","No postsecondary certificate, diploma or degree",Median employment income ($),17200.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","No postsecondary certificate, diploma or degree",Average employment income ($),27320.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","No postsecondary certificate, diploma or degree","Median wages, salaries and commissions ($)",17400.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","No postsecondary certificate, diploma or degree","Average wages, salaries and commissions ($)",27680.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Education,Total - Employment income statistics,18305.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Education,Median employment income ($),60000.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Education,Average employment income ($),54900.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Education,"Median wages, salaries and commissions ($)",60800.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Education,"Average wages, salaries and commissions ($)",56000.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","Visual and performing arts, and communications technologies",Total - Employment income statistics,3625.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","Visual and performing arts, and communications technologies",Median employment income ($),24600.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","Visual and performing arts, and communications technologies",Average employment income ($),33560.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","Visual and performing arts, and communications technologies","Median wages, salaries and commissions ($)",26200.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","Visual and performing arts, and communications technologies","Average wages, salaries and commissions ($)",34840.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Humanities,Total - Employment income statistics,7650.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Humanities,Median employment income ($),40000.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Humanities,Average employment income ($),49840.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Humanities,"Median wages, salaries and commissions ($)",41600.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Humanities,"Average wages, salaries and commissions ($)",50320.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Social and behavioural sciences and law,Total - Employment income statistics,15245.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Social and behavioural sciences and law,Median employment income ($),42800.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Social and behavioural sciences and law,Average employment income ($),55900.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Social and behavioural sciences and law,"Median wages, salaries and commissions ($)",43200.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Social and behavioural sciences and law,"Average wages, salaries and commissions ($)",54300.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","Business, management and public administration",Total - Employment income statistics,48125.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","Business, management and public administration",Median employment income ($),43600.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","Business, management and public administration",Average employment income ($),53050.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","Business, management and public administration","Median wages, salaries and commissions ($)",44400.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","Business, management and public administration","Average wages, salaries and commissions ($)",53150.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Physical and life sciences and technologies,Total - Employment income statistics,5875.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Physical and life sciences and technologies,Median employment income ($),58800.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Physical and life sciences and technologies,Average employment income ($),65800.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Physical and life sciences and technologies,"Median wages, salaries and commissions ($)",59200.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree",Physical and life sciences and technologies,"Average wages, salaries and commissions ($)",64700.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences",Total - Employment income statistics,8175.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences",Median employment income ($),51200.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences",Average employment income ($),56550.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences","Median wages, salaries and commissions ($)",52400.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences","Average wages, salaries and commissions ($)",56900.0
2021,Newfoundland and Labrador,"Total - Highest certificate, diploma or degree","Architecture, engineering, and related trades",Total - Employment income statistics,57905.0
